item	corpus_ID	idx	final_label	individual_labels	target	prev	next
venta|NOUN|f	3	13	1	1,1,1,1,1	Su cocina cocinaba más y más comidas para el personal que lograba aquellas ventas .	Sus ingresos crecían cada mes al mismo ritmo que la contratación de más y más personal para atender la demanda .	Por la parte de atrás entraban sin parar las remesas de los proveedores para reponer los artículos que salían por la puerta principal .
venta|NOUN|f	3	19	1	1,1,1,1,1	Al pasar ante la tienda del señor Lekski miró por el escaparate para ver si todavía estaba a la venta el hermoso broche que tenía la intención de comprarle a su madre antes del siguiente Rosh Hashanah .	El joven comerciante se puso a silbar al descender por la calle principal .	Lubji dejó caer el cubo al suelo con incredulidad .
venta|NOUN|f	3	21	1	1,1,1,1,1	Y , naturalmente , hemos añadido recientemente una joya a nuestra corona : la TV News , la revista de mayor venta en el mundo .	Controlamos ahora cuarenta y una emisoras de radio y televisión , ciento treinta y siete periódicos y doscientas cuarenta y nueve revistas .	Gracias a esa cartera , la Global se ha convertido en el imperio de comunicaciones más poderoso de la tierra .
venta|NOUN|f	3	16	1	1,1,1,1,1	Oyó unas voces y percibió una ligera sacudida cuando amarraron el barco en el puesto de venta .	Estaba completamente despierto cuando se apagó el motor y el barco se acercó a la orilla .	Nate se levantó muy despacio de la hamaca , regresó al banco y se sentó .
venta|NOUN|f	3	3	1	1,1,1,1,1	Las cifras de ventas de las vacaciones de Navidad eran todavía más desalentadoras de lo que ella había temido , y todo se debía a la recién inaugurada sucursal de una de las grandes compañías , interestatales y a cierta compañía librera de venta por internet cuyo nombre , como ocurría con Macbeth en los teatros , estaba prohibido pronunciar entre aquellas paredes .	Incluido el tiempo , que era frío , húmedo y brumoso , « un tiempo para cortarse las venas » , como solía definirlo Jeffrey , aunque ese día no había utilizado esa expresión , probablemente por temor a que ella hiciera tal cosa .	Los precios de aquellas empresas eran tan ridículos que perfectamente podían regalar los malditos libros .
venta|NOUN|f	3	31	1	1,1,1,1,1	Cuando a la madre se le ponían ojos de salvaje y le empezaba el mono , la niña venía a llorar de miedo a mi pequeña habitación , anticipando otra inminente venta .	En caso de que se lo pregunten , el valor en la calle de una niña de ocho años es de 35 dólares o , al menos , ése era cuando yo era niño .	Lo último que supe de la madre es que se desintoxicó , se libró de la adicción y encontró a Dios .
venta|NOUN|f	3	2	1	1,1,1,1,1	Con una venta así la casa se conservaría como merecía , aunque no en su ubicación original .	Un millón de dólares era una suma razonable , pensó , para desmontar una mansión histórica , enviarla al otro lado del océano y reconstruirla en honor de cualquier patriota que deseara poner su nombre a un museo , edificio universitario o biblioteca pública , o que quisiera una residencia privada con historia .	Con una venta así dispondría del capital que necesitaba para urbanizar los terrenos y construir un bonito barrio residencial .
venta|NOUN|f	13	11	1	1,1,1,1,1	A la par de fuertes reestructuraciones en los negocios ( incluidas ventas y cierres ) , se ha abordado un profundo cambio de perfiles profesionales aprovechando el esfuerzo en indemnizaciones y el cambio generacional .	Todo ello en un escenario adverso , con caída de los ingresos en la península ibérica , ralentización del crecimiento latinoamericano , e impacto de la disrupción tecnológica en los negocios de media , especialmente en la prensa .	PRISA es un grupo global , en el que cada vez cobra más peso la parte internacional .
venta|NOUN|f	13	29	1	1,1,1,1,1	El Refino y la Petroquímica constituyen una de las formas que tienen los países productores de extraer un margen adicional al barril de petróleo , más allá de la venta del petróleo crudo o de gas natural .	Históricamente se ha demostrado que se ha seguido añadiendo capacidad en refino en distintos niveles del precio del petróleo .	Y las razones por las que se invierte en el refino de petróleo son de muy diversa índole : por el crecimiento de la demanda de combustibles líquidos o la necesidad de productos petroquímicos derivados ( plásticos , fibras textiles , colorantes , … ) ; por la exigencia de nuevas normas medioambientales o por la necesidad de tratar crudos cada vez más pesados .
venta|NOUN|f	13	29	1	1,1,1,1,1	Por último , la aportación de las otras regiones , principalmente el resto de Europa y África , supone el restante 7 % y el 3 % de las ventas , respectivamente .	La aportación de las ventas en España al total de las actividades de Servicios Industriales es del 33 % .	Los resultados operativos del área de Servicios Industriales también han mostrado un buen comportamiento alcanzando los 680 millones de euros de beneficio bruto de explotación o EBITDA y 320 millones de euros de beneficio neto .
venta|NOUN|f	13	37	1	1,1,1,1,1	El material rodante , que representaba el 88 % de las ventas de CAF en 2010 , en 2015 no supera el 64 % , siendo los servicios los que van ganando cuota en nuestra cifra de ventas .	Los ingresos de 2015 corresponden a 68 proyectos situados en 25 países distintos , y las ventas fuera de España han representado el 80 % del total , siendo el crecimiento internacional lo que nos ha permitido superar la caída del mercado español en los últimos años .	Estamos , en definitiva , bien situados para capturar el crecimiento previsto del sector , por nuestro posicionamiento en segmentos de alto crecimiento como los sistemas integrales , la señalización y en tipos de vehículos de alto volumen como los urbanos y regionales .
venta|NOUN|f	13	18	1	1,1,1,1,1	Así , hemos mostrado nuestra capacidad de sostener la rentabilidad de explotación en un entorno de caída de ventas , así como hemos cambiado la tendencia de empeoramiento del capital circulante , con medidas de eficiencia en el uso del capital , entre las que destacaría , el perfil de facturación y cobro de los proyectos contratados y la reducción de inventarios .	En el ejercicio 2015 hemos podido visualizar , además , el impacto de las medidas de mejora de eficiencia puestas en marcha en los últimos años .	Todo lo anterior se ha visto acompañado de una importante actividad industrial en nuestras plantas , que ha dado respuesta a la extensa y compleja cartera de pedidos actual de CAF .
venta|NOUN|f	13	1	1	1,1,1,1,1	Nuestras ventas han crecido un 0,1 % respecto a 2014 , situándose en 34.925 millones de euros .	Permítanme que les dé más detalle de las cifras de ventas y cartera .	Si no consideramos la contribución de los activos de energía renovable , vendidos en el primer trimestre de 2015 , las ventas del Grupo crecen en términos comparables un 1 % .
venta|NOUN|f	13	28	1	1,1,1,1,1	En la región de Asia Pacífico , con un 36 % de aportación a las ventas totales de Construcción , principalmente en Australia , se han reducido las ventas fruto de la menor actividad de minería en Australia y la finalización de grandes proyectos relacionados con infraestructuras de gas .	América del Norte es la región donde tenemos mayor presencia , con un 48 % del total de las ventas de construcción , gracias al fuerte crecimiento experimentado en el mercado de Estados Unidos .	La actividad en España experimenta un leve descenso , mostrando una cierta estabilidad tras siete años seguidos de caídas profundas .
venta|NOUN|f	13	36	1	1,1,1,1,1	Contamos con una fuerte certidumbre en los ingresos ya que la mayoría de los mismos , un 79 % , provienen de los componentes regulados , siendo exclusivamente el otro 21 % el correspondiente a la venta de la electricidad al mercado .	Una parte sustancial de este impacto lo recuperaremos en el futuro , lo que resguarda el valor de nuestros activos y reduce nuestro perfil de riesgo .	Estos últimos están en cualquier caso , como hemos apuntado antes , bajo la regulación española que nos protege de fuertes fluctuaciones en el precio mayorista .
venta|NOUN|f	13	29	1	1,1,1,1,1	Al igual que en construcción , la actividad en España muestra una moderación en el descenso de las ventas , reduciéndose un 12 % en 2015 debido a la venta de los activos de energía renovable .	El crecimiento mostrado en diversos mercados de Asia Pacífico ha permitido que esta región alcance unas ventas de 633 millones de euros , equivalente al 10 % de las ventas totales .	La aportación de las ventas en España al total de las actividades de Servicios Industriales es del 33 % .
venta|NOUN|f	13	6	1	1,1,1,1,1	Este descenso está provocado por la venta de activos de energía renovable a principios de 2015 .	El área de Servicios Industriales , que representa un 19 % del total de la facturación de Grupo , ha registrado unas ventas de 6.501 millones de euros , lo que supone un descenso del 3,7 % frente a 2014 .	Sin dicho efecto , las ventas crecen un 0,6 % , manteniéndose prácticamente estables .
venta|NOUN|f	17	6	1	1,1,1,1,1	Ya existe y está a la venta para todo el que quiera pagar el precio de uno de los kits .	No es que este tipo de estimulación sea un invento del Ejército de EEUU .	De hecho , algunos atletas y deportistas de élite los utilizan en sus entrenamiento , y es que se ha demostrado que mejoran sustancialmente el rendimiento físico .
venta|NOUN|f	17	25	1	1,1,1,1,1	A continuación te explicamos al detalle todo lo que significan las nuevas características del Samsung Galaxy S8 y S8 Plus , su precio oficial de venta al público y sus fechas de lanzamiento en España .	El nuevo buque insignia de Samsung ha sido desvelado este miércoles en Nueva York , acabando con todas las filtraciones y rumores que durante los últimos meses han rodeado a un smartphone que promete marcar un antes y un después para la compañía surcoreana .	La nueva joya de la corona de Samsung aterriza con un renovado diseño sin marcos que prioriza la pantalla por encima de todo con el objetivo de garantizar una experiencia única a la hora de consumir todo tipo de contenidos multimedia .
venta|NOUN|f	15	25	1	1,1,1,1,1	Además , la estrategia Avanzamos establece otros objetivos muy claros , como conseguir que , en 2025 , al menos el 50 % de las ventas correspondan a bebidas bajas en o sin calorías .	En nuestro país este objetivo ya se ha conseguido , pues , tal como arroja el Informe de Sostenibilidad 2019 , se ha logrado reducir un 18,2 % de azúcares por litro desde 2015 .	También en este caso , España ha alcanzado la meta , pues estas bebidas suponen ya el 56 % de las ventas .
venta|NOUN|f	15	18	1	1,1,1,1,1	Ello requiere una estrecha colaboración entre las áreas de Compras , Planificación de la producción y Planificación de ventas .	Dr. Oetker se esfuerza en aprovechar todas las materias primas en la medida de lo posible , para evitar residuos .	Dr. Oetker organiza el transporte de modo que las mercancías fabricadas se entreguen en estado impecable .
venta|NOUN|f	12	6	1	1,1,1,1,1	Frito-Lay , cuando quiso aumentar las ventas de sus snacks para mujeres , contactó con NeuroFocus y la investigación reveló que necesitaban un nuevo envase y una nueva campaña .	Además , esa nueva neurociencia podría ofrecer resultados más precisos que los grupos de investigación y otras técnicas tradicionales , y podría ser la motivación de que empresas como Citi , Google , HP y Microsoft , además de todo tipo de compañías de todo tipo de industrias , se hayan convertido en clientes de NeuroFocus .	CBS , por otro lado , se asoció con al firma para medir las respuestas del público a los programas y los estrenos ; y ESPN pidió ayuda a Pradeep para mostrar los logos de sus anunciantes de forma más efectiva .
venta|NOUN|f	12	25	1	1,1,1,1,1	Hasta ahora sólo teníamos un sinfín de respuestas que iban desde calidad y precio del producto , resultados de las acciones desarrolladas , términos de ventas , de marca y de preferencias .	Seguramente en algún momento de sus vidas se habrán preguntado , ¿ por qué compramos lo que compramos ?	Ninguna respuesta develaba la parte fundamental , aquello que sucede en la mente del consumidor que lo hace adquirir dos o tres marcas promedio al día de forma irracional .
venta|NOUN|f	12	0	1	1,1,1,1,1	Ventas a corto plazo y que demuestran que la publicidad funciona , están muy bien .	No solo por su poder de distribución , audiencia .	A medio plazo es mucho más importante la creación de la marca .
venta|NOUN|f	12	39	1	1,1,1,1,1	Las tres etapas del libro : Los pilares del neuromarketing , el neuromarketing y la neuroventa ; son las claves para comprender al comprador incluyendo sus pautas , el funcionamiento de su cerebro y la configuración del proceso de venta .	García Palomo indaga sobre las decisiones de los individuos a lo largo de los 4.500 millones de años de evolución de la especie , desde los reptiles hasta los primates .	Los procesos de decisión de los individuos se acompañan de ejemplos como el Doctor Jeyll y Mr .
venta|NOUN|f	12	38	1	1,1,1,1,1	El neuromarketing es una metodología de investigación de mercados que permite obtener información sobre aspectos emocionales , de memoria y de predicción de comportamiento no consciente que producen marcas , publicidad , producto , packaging , punto de venta , etc. .	Hablaremos de Neuromarketing aplicado y desvelaremos qué puede aportar al retail actualmente y cuáles son sus perspectivas futuras .	Todo ello sin necesidad de preguntarle a los participantes del estudio .
venta|NOUN|f	12	11	1	1,1,1,1,1	Hoy Yuri Arcus es de los primeros en el ranking de ventas de estas agencias .	Como Yuri que dejó sus estudios al ver qué mina de oro se le abría vendiendo las primeras fotos .	Enseguida captó la esencia y los tiempos del mercado de las fotogangas .
venta|NOUN|f	12	33	1	1,1,1,1,1	Sin embargo , datos como que Valentino vende 11.500 abrigos en solo unas pocas semanas en un sitio multimarca como Net-a-Porter da buena muestra de que es el online es un canal de ventas muy poderoso .	Fernández menciona el hecho de que muchas veces las marcas argumentan que no apuestan por el e-commerce porque sus clientes desean experimentar y probarse los productos en las tiendas físicas .	También señala que hay muchas marcas a las que les cuesta mucho mantener los establecimientos físicos , mientras que “ la venta online permite vender en todo el mundo a un precio mucho más asequible ” .
venta|NOUN|f	12	4	1	1,1,1,1,1	En los puntos de venta del futuro , el “ reinado ” en el punto de venta será compartido por marcas y consumidores .	Todo está controlado y , en este sentido , las experiencias del consumidor están también mucho más restringidas .	Las marcas cederán terreno en favor del consumidor , que ganarán así en protagonismo , apuntó Rehme .
venta|NOUN|f	10	20	1	1,1,1,1,1	Se llevaron a cabo conferencias en donde mostraron nuevos métodos y técnicas para comercializar los productos turísticos , incrementar las ventas y obtener mejores resultados económicos .	Éste se realizó en septiembre del 2001 ; y tuvo como tema central el turismo interno y la oferta turística del país .	Fue dirigida a ejecutivos , inversionistas , entidades de gobierno , financiadores , comerciantes , estudiantes y profesionales de turismo y público en general .
venta|NOUN|f	10	21	1	1,1,1,1,1	Facilitar el uso del banco multimedia al trade y prensa , controlando la imagen que Ecuador difunde a la fuerza de ventas general , facilitando fotografías de alta calidad para sus publicaciones .	Descripción : Si bien ya se cuenta con material de este tipo , se recomienda revisar y verificar que el banco de multimedia ( fotografías , video , audio ) tenga material de alta calidad , tanto de los recursos turísticos , como de los productos , facilidades y servicios del Ecuador , para su utilización en todas las acciones de comunicación que precisen soporte gráfico .	Se debe contar con un Photobank y un Videobank .
venta|NOUN|f	10	14	1	1,1,1,1,1	Los mercados son financiados por el Estado y con el 10 % de las ventas .	Los productos de los artesanos registrados son comprados por la Dirección y revendidos en los mercados .	La DGAN anualmente organiza ferias regionales en las provincias ; y desde hace 25 años realiza la Feria Nacional de Artesanías .
venta|NOUN|f	1	7	1	1,1,1,1,1	A ese ritmo de crecimiento , las ventas al exterior en España cerraran en el entorno de los 280.000 millones de euros , lo que supondría un incremento de 24.000 millones en un año .	Las exportaciones crecieron un 9,1 % hasta los 255.155 millones , prácticamente lo mismo que se exportó en todo 2016 .	Ese máximo , sin embargo , se ha visto empañado por un mayor avance de las importaciones , en gran medida motivadas por el fuerte crecimiento de la economía española , que encadena dos años consecutivos creciendo al 3 % , y por el encarecimiento del crudo , que ya amenaza con superar el techo de los 70 dólares por barril .
venta|NOUN|f	1	28	1	1,1,1,1,1	En esta ocasión , Renfe pondrá a la venta a las 00.00 horas de este miércoles el nuevo lote de billetes , que en el caso de la venta por Internet aparecerán identificados con el símbolo ' 25Ave ' .	Se trata de la séptima tanda de 25.000 de billetes de AVE a 25 euros que la compañía está poniendo a la venta durante este año , el día 25 de cada mes , en el marco la conmemoración del 25 aniversario de la Alta Velocidad en España .	No obstante , se pueden comprar también a través del resto de canales de venta de la compañía , excepto en la ' app ' , esto es , por teléfono , en las taquillas de las estaciones y en agencias de viajes .
venta|NOUN|f	1	18	1	1,1,1,1,1	El país donde más ha penetrado este segmento es Rusia , donde representa un 45 % de las ventas .	Este segmento ya tiene una cuota de mercado mundial del 34 % y han aumentado sus ventas un 14 % .	Por su parte , en EEUU , China y Canadá , también representa más del 40 % del mercado .
venta|NOUN|f	1	8	1	1,1,1,1,1	Nissan , por su parte , bajó sus ventas un 2,8 % con 5,65 millones de coches , pero su caída se compensó con la subida del 3,2 % que experimentó Renault ( 3,88 millones de unidades ) , y la de Mitsubishi , que mejoró un 18,3 % , hasta los 1,21 millones de automóviles .	Si solo se tuviesen en cuenta los turismos y las furgonetas , la Alianza lideraría el mercado mundial .	Fuera del podio se coloca General Motors en cuarto lugar .
venta|NOUN|f	1	9	1	1,1,1,1,1	A pesar de la bajada de octubre , las ventas de turismos han crecido un 10 % en lo que va de año .	Es el segundo mes consecutivo de retroceso de las ventas , ya que en el anterior habían caído un 17 % .	La disminución de las ventas ha sido común a todos los canales en el décimo mes del año , si bien el de empresas fue el que más ha bajado en número de unidades , con 3.000 vehículos menos , lo que representa una caída del 9 % , alcanzando un total de 30.670 automóviles .
venta|NOUN|f	1	1	1	1,1,1,1,1	Las ventas durante el ejercicio en curso crecerán a un ritmo del 14 % al 15 % para situarse en un volumen de facturación superior a los 320 millones .	El grupo farmacéutico prevé ganar entre un 19 % y un 21 % más y contabilizar unos beneficios netos de unos 51 millones .	Mariano Ucar , presidente de la empresa , ha realizado estas estimaciones durante la junta de accionistas celebrada este jueves en Bilbao .
venta|NOUN|f	1	14	1	1,1,1,1,1	El 41 % de los clientes del banco ya son activos digitalmente y las ventas digitales suponen el 31 % del total .	El volumen de dinero movido en transacciones digitales de Santander pasó de 4.000 millones en 2016 , tras crecer el 7 % , a más de 10.300 millones en 2017 , el 155 % más .	Hay que tener en cuenta que un cliente digital es el doble de rentable que el cliente tradicional de oficina .
venta|NOUN|f	1	7	1	1,1,1,1,1	Habrá que aprovechar esos meses para recuperar ventas ” , afirma el presidente de la patronal textil , Acotex .	Si hay unas rebajas buenas es porque ha habido una mala temporada .	En lo que va de año , las ventas de productos textiles se ha contraído un 4,4 % respecto al año pasado , y las ventas de 2017 fueron las peores desde la salida de la crisis .
venta|NOUN|f	1	7	1	1,1,1,1,1	Hasta el tercer trimestre del año las ventas habían crecido también un 3 % , ritmo que finalmente se ha mantenido invariable .	El progreso de ventas del 3 % registrado durante 2018 supone el menor incremento histórico para el grupo , algo que ya se venía previendo durante los últimos periodos .	El avance anotado durante el último año está por debajo del crecimiento del 4,8 % que la dueña de Zara o Massimo Dutti había registrado en 2013 , en plena crisis de consumo en España , cifra que hasta ahora representaba el menor incremento anual de ventas .
venta|NOUN|f	1	28	1	1,1,1,1,1	Con la operación comunicada ayer a la CNMV , y en espera de su cierre , Santander no obtendrá plusvalías , aunque sí espera tener ganancias con la venta de inmuebles en un futuro , aprovechando la subida de precios del sector que se espera para los próximos años .	En ellos se incluyen los aproximadamente 7.000 millones de euros que tiene Santander y Popular como participación en Sareb .	Durante la presentación de los resultados semestrales de Santander su consejero delegado , José Antonio Álvarez , mostró su confianza en que recibirían ofertas por los activos inmobiliarios de Popular en los niveles , o algo por encima , a los que los adquirieron , aunque descartó obtener plusvalías significativas .
venta|NOUN|f	5	19	1	1,1,1,1,1	El libro editado por EL PAIS sobre el asesinato del almirante Carrero - que hoy se pone a la venta con el título Golpe mortal - contiene , por desgracia , algunas inquietantes informaciones en torno al asesinato , precisamente hace cinco años , de José Miguel Beñarán , Argala , en aquel momento uno de los más importantes dirigentes de ETA Militar .	El Gobierno de Felipe González está obligado , en cualquier caso , a informar a la opinión pública sobre este grave asunto , a indagar las eventuales conexiones en nuestro territorio de esa fantasmal pandilla de asesinos autotitulada GAL y a utilizar los poderosos resortes del Estado en la persecución de los autores , cómplices y encubridores de los criminales .	Según testimonios nada sospechosos , Argala " fue eliminado por especialistas no ajenos a esferas policiales españolas " .
venta|NOUN|f	5	28	1	1,1,1,1,1	Pese a esta asignación , Pérez Escolar reclama ahora a su antigua empresa 120 millones de pesetas por trabajos jurídicos realizados por su despacho de abogados en la venta en el año 1992 del negocio de ferroaleaciones y energía de carburos a Ferroatlántica , controlada por Juan Miguel Villar Mir ( veasé EL PAÍS del 18 de junio ) .	La subida de retribución de Pérez Escolar no gustó al segundo accionista Air Products , pero la empresa norteamericana la aceptó a regañadientes .	Pérez Escolar facturó y cobró ocho millones de pesetas de Carburos por trabajos jurídicos relativos a esa venta y reclama otros 120 millones .
venta|NOUN|f	5	36	1	1,1,1,1,1	Una conversación que figura en el sumario al que ha tenido acceso EL PAÍS entre la detective Sara Dioniso García y Matías Bevilacqua-Brechbuhler Trabado , un informático , presuntos colaboradores de la red de tráfico y venta de datos es muy reveladora .	La investigación arrancó con el seguimiento del exdetective Sergio Corcoles , de 36 años , que dejó su actividad para convertirse en policía local en Santa María Palautordera ( Barcelona ) .	Hablaban sobre cómo obtener diversos historiales de las sociedades Cater Eventos y Vivencia .
venta|NOUN|f	5	17	1	1,1,1,1,1	La mujer del extesorero aseguró que el incremento patrimonial que se le atribuye corresponde a la " venta de cuadros " de cuya gestión , aclara , se ocupó en exclusiva Bárcenas .	En numerosos viajes a Suiza para hacer esos ingresos de dinero le acompañó su mujer , Rosalía Iglesias , cuyo nombre y firma aparecen en algunos documentos remitidos por las autoridades suizas correspondientes al patrimonio de Bárcenas en ese país .	Iglesias solicita en su escrito de defensa que se dicte en su día sentencia con su absolución .
venta|NOUN|f	5	17	1	1,1,1,1,1	La fiscalía añade a esta prueba la declaración prestada por José Tomás García , el responsable de ventas del establecimiento que se relacionaba directamente con Camps para tomarle medidas o mostrarle telas .	En el escrito , la fiscalía anticorrupción , que investigaba los hechos desde hace año y medio , señala que la sociedad propietaria del establecimiento donde la red corrupta adquiría ropa para el presidente valenciano ha aportado documentación que acreditaría el pago de al menos 7.393 euros .	Tomás , según el escrito de anticorrupción , confesó que Pablo Crespo , uno de los dirigentes de la trama corrupta - y ex alto cargo del PP gallego - , pagó a la tienda más de 2.000 euros por un esmoquin y un chaleco vendidos a Francisco Camps .
venta|NOUN|f	5	47	1	1,1,1,1,1	El mencionado informe , elevado a la presidencia de Ensidesa el 24 de noviembre de 1988 y firmado por el director general económico y financiero , Tomás Gutiérrez Montes , contenía la oferta presentada por el socio de Guerra , Juan José Arenas , y recomendaba su venta por ser la más alta de cuantas se recibieron ( 1.400 pesetas metro cuadrado ) .	El resto de procesados , incluido Juan Guerra y el alcalde de Alcalá se acogió a su derecho constitua1orial de no declarar .	El fiscal incidió en que en otros informes de junio y marzo de ese año sí se hablaba de recalificación , y se omitió cuando se entabló la negociación con Guerra .
venta|NOUN|f	5	4	1	1,1,1,1,1	Las negociaciones para la venta de Torraspapel se iniciaron hace más de un mes , informaron fuentes del grupo .	Sin embargo , las fuentes conocedoras de los contactos aseguran que éstos " se encuentran en una fase muy preliminar y es arriesgado hablar de un acuerdo inminente , pues los actuales gestores apenas han podido enseñar un solo papel " .	KIO , agregaron las mismas , asumiría una posición minoritaria y la gestión pasaría a manos del comprador .
venta|NOUN|f	5	24	1	1,1,1,1,1	Balear de Técnicas e Inversiones , con 120 millones de capital actual , tiene como objeto la " compra , parcelación , promoción y venta de terrenos y edificaciones de todas clases ( ... ) , explotación , inversión y participación en otras compañías " .	En ninguna de las firmas conocidas ostentó Cañellas cargo ejecutivo o en el consejo de administración , y oficialmente su participación no superó los porcentajes de capital ( 10 % ) que le convertirían en incompatible .	Palma Antigua se dedica a la rehabilitación de edificios antiguos y Massanella es una sociedad mayorista .
venta|NOUN|f	5	5	1	1,1,1,1,1	El dinero obtenido con la venta se destinó a la operación urbanística desarrollada en La Nucia .	Gordon declaró ayer en el juzgado que la comisión por la venta de las parcelas de Colmenar Viejo a Teconsa se ajustó a los precios de mercado .	Tras la declaración de Gordon , llegó el turno a Pablo Crespo , el lugarteniente de Correa , que se ha negado a declarar .
venta|NOUN|f	5	11	1	1,1,1,1,1	No ha devuelto voluntariamente nada y sólo mediante ejecución forzosa y venta en pública subasta de algunos de sus bienes se conseguirá en el mejor de los casos una fracción mínima de lo sustraído y defraudado " .	Sólo es una mera coartada de la decidida voluntad ( del preso ) de aprovechamiento definitivo de lo malversado .	Roldán ha salvado el grueso de su botín tal y como advirtieron los jueces que le negaron , una y otra vez , el tercer grado .
venta|NOUN|f	7	6	1	1,1,1,1,1	En la plataforma de compra y venta de todo tipo de productos se lee “ trámites del pasaporte , citas y prórrogas ” para los que se sientan confundidos o hastiados del proceso y prefieran contratar a otros .	Las ofertas de gestoría se hallan hasta en la web Mercado Libre .	Nadie califica a este servicio anónimo que se localiza en el occidental Estado de Lara y que asegura operar en todo el país , no trabajar para el Gobierno y tampoco garantizan agilizar la entrega del documento .
venta|NOUN|f	7	31	1	1,1,1,1,1	He tenido que reinventarme a mí misma y buscar todo tipo de trabajos : cartera , camarera , atención al cliente , paseando perros , haciendo de traductora en compras y ventas y finalmente he conseguido entrar en una de las empresas con más prestigio de Holanda y trabajar en algo un poco más relacionado con lo mío .	Por desgracia , encontrar trabajo aquí como periodista me ha resultado imposible .	Los comienzos nunca son fáciles pero en Holanda siempre encuentras algo en lo que poder trabajar .
venta|NOUN|f	7	42	1	1,1,1,1,1	Uno de cada cinco euros de la ayuda europea se destinó en 2016 a partidas como la atención de refugiados y estudiantes en los propios países de la UE , la cancelación de deudas o la provisión de ayuda ligada a la venta de bienes y servicios europeos .	La consecuencia es que las políticas de desarrollo quedan gravemente contaminadas por otros propósitos , lo que se traduce en la orientación política de los fondos , pero también en la contabilización misma del gasto : el debate migratorio ha intensificado el fenómeno de la ayuda hormonada , donde los donantes inflan los presupuestos de la ayuda con partidas cuya consideración es , al menos , discutible .	La magnitud de esta amenaza para el desarrollo de África es fácil de entender si se considera que la UE y sus Estados miembros aportaron en 2015 más de la mitad de los 51.036 millones de dólares que recibió en forma de ayuda el continente más dependiente de la cooperación extranjera .
venta|NOUN|f	7	41	1	1,1,1,1,1	En ausencia de una policía y de un ejército nacional , cada pueblo o barrio tiene su propia milicia , que contribuye al orden público o , al contrario , se dedica a actividades delictivas , desde el secuestro o la venta de droga hasta el tráfico de migrantes .	El Gobierno libio admite que no tiene los medios para luchar contra esas mafias .	Últimamente , la Unión Europea , a través de Italia — Libia fue colonia suya hasta 1947 — , ha dedicado un gran esfuerzo a la formación de la Guardia Costera libia y ha firmado varios acuerdos con algunas milicias de los puertos mediterráneos para que cierren el paso a los traficantes .
venta|NOUN|f	7	11	1	1,1,1,1,1	En España ingreso unos 15.000 por ejercicio , la mayoría por venta de libros que recopilan preguntas que han hecho los jueces , y en Quebec , 107.000 euros .	En España son muy pocos , unos 500 , y en Quebec son cerca de 6.000 .	Para nosotros es mucho más fácil cuando el país tiene un manual de cosas que los aspirantes a la nacionalidad deben saber , es decir cuando las cosas están claras y podemos preparar al cliente , como cualquier otra academia ” , afirma .
venta|NOUN|f	7	7	1	1,1,1,1,1	Pero hay otros métodos : desde la venta de arte a compradores en el extranjero infravalorando el precio de venta , hasta solicitar legalmente la autorización para una inversión inmobiliaria que al final no se ejecuta , pasando por la rudimentaria vía de usar mensajeros que cruzan la frontera con fajos de dinero o intermediarios para enviar cientos o miles de pequeñas transferencias bancarias o de remesas .	La manipulación de los precios en las operaciones comerciales son , más allá de la corrupción , un vehículo ideal para que los empresarios chinos saquen su propio dinero de China .	El año pasado , una mujer fue condenada a 10 años de prisión en Hong Kong por haber realizado 39.500 transferencias en tres años por un valor total de 876 millones de dólares .
venta|NOUN|f	7	11	1	1,1,1,1,1	Está en la fase inicial de su proyecto de empresa de venta de aliños para carnes , en el que cuenta con la ayuda de la red de emprendedoras .	También empezó limpiando en casas Yolanda Pereda , peruana de 53 años que lleva 17 en Ripollet .	También hay quien acude a la fundación para intentar poner control a una idea que se le ha hecho grande .
venta|NOUN|f	7	44	1	1,1,1,1,1	Además , los trabajos más requeridos por las empresas internacionales son ingenieros , principalmente del ámbito de la construcción ; mecánicos y especialistas en electrónica , así como médicos , enfermeros , expertos en finanzas y profesionales especializados en tecnologías de la información , ventas y marketing .	Los resultados concluyen que Alemania , Reino Unido , Colombia y Chile son los lugares que presentan una mayor demanda de perfiles cualificados procedentes de España .	Un amplio abanico que abre una ventana al asfixiante paro español .
venta|NOUN|f	7	9	1	1,1,1,1,1	Principalmente , se concentran en el sector comercial ( venta ambulante de frutas , bebidas y pequeños super mercados ) , la reparación de automóviles y otros servicios , y suelen ofrecer trabajos irregulares con salarios de pura subsistencia .	El Instituto de Estadística francés calcula que las empresas sumergidas ( es decir , no reconocidas por las autoridades fiscales ) , representan dos tercios del total .	Los elevados niveles de analfabetismo ( más de la mitad de los adultos no leen ni escriben correctamente ) no ayudan al desarrollo de la isla .
venta|NOUN|f	7	26	1	1,1,1,1,1	Los futbolistas no han sido los únicos en reaccionar tras la difusión del vídeo de la CNN en el que con una cámara secreta denuncia la venta de esclavos subsaharianos en Libia a través de imágenes reales en el que se ve una subasta de personas .	La victoria 3-2 ante los kazajos les dio el pase como primeros del grupo para los dieciseisavos de final de la Liga de Europa pero el jugador franco-congoleño no festejó : " Que le den a la esclavitud " , colgó un tuit con ese mensaje contundente junto a una imagen suya en donde con la mirada transmite más que lo que cualquier otra frase pueda decir .	Los presidentes de África occidental , la región de origen de la mayor parte de los migrantes , han reaccionado con firmeza .
